TransactionNumber,UserID,Age,Gender,Occupation,EducationLevel,MaritalStatus,NumDependents,Income,Expenditure,GiftsTransaction,TransactionAmount,TransactionType,TransactionLocation,DeviceType,Terrorism,UserTenure,IsFraud
12099,2926,51,0,0,1,0,1,26682.16,11429.73,3250.06,1175.42,1,4,2,0,82,0
2832,59,45,1,2,0,0,0,37904.32,27447.28,3091.52,233.48,0,6,0,0,32,0
10744,4944,34,1,3,0,0,0,38942.62,14426.05,6700.32,192.61,0,1,2,1,9,0
18185,2634,46,1,2,0,0,4,79042.24,57061.688,709.84,481.444,1,3,0,0,63,0
14511,2062,37,1,1,0,0,2,73635.05,52517.52,6734.5,1091.0,1,1,0,1,41,0
3551,1918,28,1,2,0,0,4,79232.84,27018.1,3684.9,72.05,2,1,1,0,15,0
3722,3153,50,1,1,0,0,3,92084.17,73413.4,468.94,751.81,1,6,0,0,49,0
15145,2904,44,0,3,1,1,0,113357.94,65529.888,33178.78,40.728,3,3,0,0,97,1
16955,1914,21,0,0,0,1,4,68958.47,49470.572,13131.96,232.696,1,5,1,1,119,0
12541,719,35,1,1,0,2,2,58632.58,32892.84,2223.92,25.07,1,0,2,0,106,1
4538,3289,-1,2,2,3,1,2,116392.31,56056.53,7689.88,12.5,3,0,1,0,52,1
15297,4094,21,0,2,1,0,3,72740.0,22423.704,9540.83,211.208,1,5,2,0,65,0
10014,4597,30,1,3,0,0,4,49227.19,15822.5,3128.7,163.71,2,5,1,1,87,0
12278,1502,40,1,0,2,0,1,40621.74,22185.75,8246.3,47.51,1,5,1,0,10,0
16271,1272,26,0,1,0,0,0,79686.09,50244.584,8364.84,298.216,1,2,0,0,117,0
8463,2159,25,1,2,1,0,1,68571.43,23773.2,2625.66,25.26,1,5,0,0,24,0
1991,4802,30,1,0,3,3,2,96167.96,43224.78,1051.86,147.05,1,7,1,0,1,0
17393,585,44,1,2,0,0,3,30985.63,11659.536,4931.79,103.216,1,1,0,0,16,0
8501,404,24,0,0,1,0,4,96234.79,61086.66,5486.68,184.1,2,4,0,0,80,1
17217,1385,32,1,0,1,0,1,79064.68,54747.512,7372.2,90.048,1,6,0,1,49,1
5141,2256,40,1,0,0,1,0,84798.1,33905.18,1352.76,182.92,2,4,0,1,94,0
10743,2894,21,1,2,0,1,4,112618.21,49478.29,6212.66,31.64,1,1,0,1,67,0
11791,2234,50,1,2,0,1,2,85506.26,32330.46,13503.18,39.71,1,6,1,0,54,1
11814,1515,38,1,3,0,0,0,87983.99,55242.4,5232.46,366.16,3,4,0,0,46,1
3811,2020,41,0,2,0,1,3,83177.87,27412.41,7125.74,338.95,1,1,1,0,76,1
14197,962,44,1,2,1,1,3,62461.87,25284.24,14906.66,34.26,3,3,0,0,91,1
17108,1993,27,1,1,0,1,1,62940.39,24423.644,14279.17,55.792,1,7,1,0,105,0
3450,1253,-1,1,2,0,0,0,57500.19,42178.25,2303.34,313.4,1,6,0,0,80,0
4591,904,36,0,2,3,0,0,78426.76,61325.81,21220.6,266.15,1,2,0,0,10,0
7352,3613,24,1,1,0,3,2,72453.72,40632.88,12477.5,231.72,2,7,0,0,89,0
205,3362,-1,1,0,0,0,4,80334.77,35611.5,2033.42,48.84,2,3,0,0,54,0
13722,1857,18,0,0,0,0,2,75319.88,34645.48,9490.12,1175.13,3,2,0,0,22,1
9327,942,46,1,2,0,0,3,72913.39,31327.5,4690.58,285.35,2,6,0,1,7,1
6680,2484,-1,1,2,0,0,2,33098.95,16785.9,3440.28,470.66,1,1,1,0,15,0
13156,1727,41,0,3,1,0,4,50319.74,39800.27,12153.34,51.9,1,4,0,1,102,0
2749,165,45,1,2,1,0,4,62310.6,29948.41,4257.54,697.57,0,5,0,0,79,0
11805,875,33,1,2,0,3,0,77182.21,53174.44,1255.18,1335.41,3,3,0,0,16,1
8497,2005,19,0,1,0,1,0,68162.38,22163.26,12591.72,42.0,3,6,0,1,3,1
1849,2348,34,1,0,0,1,4,146124.81,90879.87,1051.3,319.69,2,3,0,0,42,1
14910,1954,21,0,2,0,0,4,83289.53,63049.68,3425.11,388.424,3,4,0,0,85,1
6028,2706,36,1,2,1,1,1,100917.82,32778.02,12381.34,131.81,1,7,1,1,92,0
10180,3933,48,1,2,2,0,2,70352.26,37105.47,6180.62,3329.03,1,0,2,0,102,1
3240,1954,21,0,2,0,0,4,83289.53,63302.89,3493.62,183.01,3,5,0,0,85,0
10990,4169,23,0,2,2,1,4,111423.55,55883.15,3640.86,117.56,3,7,0,1,52,1
12707,2994,47,1,1,0,1,2,34835.89,23380.75,3305.24,88.67,0,5,0,0,42,0
13822,1649,50,0,0,0,1,2,74343.94,44684.52,489.86,1977.58,3,5,0,0,88,0
16307,4538,27,1,0,0,0,4,148637.76,82845.796,11002.33,269.604,3,1,0,1,110,1
3109,4789,-1,1,2,2,0,1,22673.24,15656.77,2058.8,116.11,1,4,0,0,89,0
13131,1907,18,0,2,0,1,0,38816.8,23582.61,3793.86,244.09,1,2,0,1,70,1
12251,225,30,0,0,1,1,4,37780.78,12961.9,1985.72,54.5,1,3,0,0,9,0
10179,3122,43,0,0,1,0,4,53064.8,24295.44,2371.64,39.37,2,5,2,0,33,0
5934,4688,43,0,2,1,2,1,47763.59,27697.67,2268.86,18.13,1,0,0,0,2,1
16577,4435,42,0,2,2,0,3,38125.77,29676.984,637.26,341.292,0,2,0,0,15,0
5810,2291,49,0,2,1,1,2,43631.69,33339.83,8027.44,236.88,1,2,0,1,117,0
8575,4507,36,1,2,1,0,2,72929.84,47950.55,8925.08,35.87,2,4,0,0,14,0
5634,1912,42,1,1,1,1,1,55070.51,43004.72,1061.46,193.89,1,7,0,0,86,0
4307,4298,32,0,2,1,1,2,49122.36,28131.85,762.78,186.21,1,5,1,0,95,0
11580,3814,30,0,1,0,1,4,102161.33,40688.48,8416.18,694.61,0,3,0,1,54,0
3156,4490,-1,1,2,0,0,1,35870.23,24383.93,7085.02,421.74,1,2,0,1,40,1
14245,2593,43,0,0,0,0,0,103354.49,36573.31,6818.06,82.49,0,1,0,1,9,0
13926,1697,30,0,2,0,1,3,78335.64,30772.15,3415.06,36.89,1,2,0,1,86,1
6534,4560,35,1,2,0,1,2,30346.34,10179.69,2587.66,260.95,1,3,0,0,102,0
10919,3735,37,1,3,1,0,4,43412.22,18908.6,758.46,43.87,1,1,0,1,77,0
17516,4687,18,0,0,0,1,1,104414.84,33476.716,6274.73,6.516,3,4,0,0,47,1
14724,4926,18,1,2,0,1,1,81443.28,48926.28,774.1,15.368,1,0,0,0,30,0
1380,1524,46,1,2,0,1,1,66871.71,33221.17,4299.22,18.0,1,7,0,0,93,1
17035,4629,34,0,1,1,0,0,76760.11,41028.416,3809.11,123.056,1,6,0,0,1,0
8891,4763,27,1,2,1,1,3,56640.92,26641.06,2859.58,3.6,2,6,1,1,67,0
3832,3550,35,1,0,0,0,0,76740.87,60593.57,6162.56,134.82,1,6,2,1,4,1
824,4955,31,1,2,0,1,3,146593.14,62403.66,885.36,37.81,3,4,0,0,25,1
4776,1105,36,1,2,1,1,1,96451.59,30438.13,9316.54,141.95,0,0,0,1,84,0
7997,1297,26,2,0,3,1,2,71935.46,48233.83,54.28,50.91,3,5,2,0,59,0
4276,4512,46,1,0,1,0,1,94533.14,52422.93,11945.7,2250.37,0,6,0,0,43,0
8445,2428,37,0,3,0,1,3,72971.67,55849.91,555.2,277.28,1,3,1,0,96,0
14598,843,45,1,0,2,2,1,48726.04,22650.04,3311.48,2342.3,1,6,0,0,67,0
580,1369,26,1,3,1,0,3,79899.49,44135.89,2055.68,1726.35,1,1,0,1,78,1
15849,698,35,1,0,0,3,4,55141.54,42920.14,10998.36,25.956,1,7,1,0,107,1
278,4248,38,1,1,2,1,1,81964.97,46629.7,1931.34,380.6,3,3,0,0,75,1
6771,234,32,0,0,1,0,1,101381.56,32544.7,200.22,682.5,1,7,0,0,35,1
7415,984,18,0,0,0,2,2,42686.38,21476.27,5896.26,114.5,2,4,1,0,115,0
3252,431,29,0,0,1,3,4,74279.65,31333.2,12968.94,1799.69,1,7,0,1,40,0
14691,4656,28,2,2,0,3,4,32005.95,24915.856,3025.59,59.612,3,0,1,1,62,1
10672,4168,-1,0,0,1,1,1,115382.97,83326.07,5363.86,232.87,1,5,0,1,37,0
18089,3694,50,0,0,1,0,3,30766.98,23453.888,1102.97,200.752,2,2,1,1,23,0
289,814,19,1,0,1,1,0,25344.37,16787.94,1498.86,65.24,1,0,1,0,46,0
14496,2761,37,0,0,2,1,0,149434.63,70271.68,7503.58,70.44,1,2,0,0,110,1
3075,3794,18,1,2,0,2,1,62474.73,48110.34,2648.1,392.93,1,0,2,1,31,0
16529,4075,40,0,2,0,0,2,77006.06,39604.816,3470.13,88.236,1,4,0,0,40,0
16184,603,45,0,0,0,0,4,89997.9,29057.972,13383.23,2087.86,2,6,2,0,6,0
14865,3957,43,1,2,0,0,1,74089.4,41218.256,4329.01,23.62,3,0,0,0,97,1
14300,251,33,1,2,1,2,0,42296.48,23373.77,4677.14,125.24,1,5,0,0,101,0
17030,539,21,1,3,0,0,0,31794.69,16845.08,5968.32,389.848,0,5,0,0,45,0
15191,1611,24,1,2,0,1,3,53924.98,17385.36,5329.8,80.132,0,2,0,0,87,0
12327,2003,25,1,3,1,1,4,118736.0,77845.26,2031.04,2658.0,2,2,0,1,66,0
11546,3040,26,0,3,2,0,2,73489.04,41542.39,14059.44,14.66,3,3,1,0,117,1
9582,1807,39,0,2,2,0,2,161505.41,62081.63,12004.84,419.24,3,0,0,1,112,1
14208,3162,24,1,1,0,1,4,65750.9,25345.35,2028.58,44.07,1,6,2,0,37,1
16327,4224,39,0,2,1,1,3,89480.0,36417.724,3320.75,30.964,3,7,1,0,30,1
16351,3207,42,1,2,0,1,1,56576.53,22276.096,708.91,44.316,3,6,2,0,106,1
270,1335,36,1,2,0,1,4,77443.2,40882.0,14398.08,268.36,1,5,0,0,6,0
14201,1412,43,1,0,2,1,0,78122.14,61994.37,4100.28,30.21,3,1,0,0,45,1
4570,2903,29,1,0,0,0,1,54680.12,38700.6,10116.84,40.8,1,5,1,0,53,0
11768,4669,52,0,3,1,1,4,68166.68,23650.37,5763.88,412.08,1,2,2,0,19,1
11757,2343,40,1,2,0,1,2,46636.31,18306.57,2722.92,179.88,2,5,0,0,71,0
11163,565,-1,1,2,0,0,1,71559.05,50399.41,5408.36,36.29,2,2,1,0,23,1
14625,1861,32,0,3,0,0,2,77072.44,37801.676,1734.06,48.24,3,6,0,0,20,1
17181,1785,45,0,2,0,0,3,62428.15,43576.832,1636.24,46.704,0,3,0,0,10,0
12399,2599,18,0,3,0,2,2,126315.56,63817.07,3221.6,35.7,0,6,2,1,38,0
11410,4259,20,1,2,1,1,2,66986.86,51150.35,5756.06,65.3,3,2,0,0,12,1
9583,348,37,0,2,1,0,0,78057.46,57603.07,12919.98,479.82,3,5,0,0,62,1
6696,2413,49,0,1,0,1,4,60330.32,26915.43,5437.26,170.66,2,2,0,1,92,1
12167,3770,36,1,2,1,1,2,36483.6,20283.6,1634.74,594.79,1,4,2,0,80,0
4316,2827,29,1,2,1,1,2,73938.3,55631.16,1823.96,75.43,1,1,0,0,62,0
3180,4271,33,2,0,0,3,2,69962.3,39424.3,534.96,248.28,3,6,0,1,26,1
15909,269,22,0,0,0,1,3,58423.15,46077.58,1614.83,18.468,1,5,1,1,24,0
1422,1246,-1,1,2,2,1,2,40990.08,24994.57,1103.16,347.15,2,6,0,0,75,0
8275,4191,-1,1,3,1,1,1,68328.2,22178.37,6122.64,16.61,1,3,1,0,13,1
9065,493,49,0,2,0,1,2,92762.32,54973.11,6377.94,471.8,1,1,0,0,89,0
11030,2333,37,0,2,0,0,2,159837.02,52886.3,7498.48,113.86,1,3,1,0,104,0
16225,1557,29,0,3,1,0,0,43513.26,18427.384,964.53,25.836,0,6,0,0,23,1
4557,771,44,0,2,2,1,2,27984.35,16952.99,5372.96,260.81,3,6,1,0,113,1
12692,1482,42,1,2,2,1,4,37293.59,28801.64,348.38,161.57,2,2,1,0,119,0
7812,1821,44,0,2,1,1,0,50322.94,27941.57,7249.42,49.65,1,1,1,0,104,0
12839,700,31,1,1,0,0,2,89264.71,65875.02,3908.8,500.72,2,3,2,0,28,1
6297,713,54,0,2,0,0,0,72017.7,37137.42,7823.6,7.35,2,4,1,1,17,1
18150,219,44,0,2,0,1,0,144619.11,101597.828,7528.97,113.168,1,4,0,0,8,0
15054,4536,32,0,1,1,3,2,105054.17,44143.128,2445.89,268.328,3,2,1,1,99,1
18011,572,40,0,0,1,0,1,20001.45,8381.6,1343.51,57.084,1,0,0,0,38,0
1132,4487,-1,1,3,0,1,1,94663.22,49162.72,31020.86,63.7,1,3,0,0,64,0
10642,1170,47,1,2,1,0,1,51260.83,28496.27,8320.22,44.41,1,3,0,0,60,0
12146,1036,31,0,0,2,1,3,73800.51,33594.27,14573.56,6.41,1,2,0,1,44,1
10521,1663,18,0,0,0,0,1,58132.63,32013.3,9978.14,48.32,2,2,2,0,61,0
10827,2259,30,0,2,0,1,4,62797.9,43052.8,1066.92,840.94,0,4,0,0,68,0
6242,440,22,1,2,1,1,1,39971.4,29370.85,3895.34,3377.91,1,4,0,1,7,1
17089,878,42,0,0,3,1,3,131651.66,62716.416,5386.79,179.652,3,1,0,1,31,1
17541,4720,34,1,2,1,0,3,55669.64,22421.176,492.15,122.272,2,5,1,1,106,0
2871,2191,-1,0,2,1,1,1,42626.05,28974.98,10163.22,587.63,1,3,0,1,91,1
12938,4669,52,0,3,1,1,4,68166.68,23650.37,5763.88,75.73,1,3,0,0,19,1
7423,184,33,2,3,1,0,0,40204.27,26717.61,7380.9,99.17,1,3,0,0,32,0
12996,4252,19,2,0,1,1,1,19474.66,11929.99,2444.34,69.1,0,2,1,0,6,0
16503,2997,45,0,3,1,1,3,58294.62,31546.1,3481.69,35.904,2,0,0,1,97,0
14972,4634,47,0,0,0,1,0,123115.91,93928.536,22189.12,99.304,1,3,0,0,13,0
10152,4129,40,1,0,2,1,4,53306.06,38431.7,4874.48,199.96,1,7,2,0,59,1
14813,3838,31,1,2,1,0,4,67362.37,36881.124,1992.43,106.816,2,3,0,1,1,0
10593,4784,42,1,2,0,0,1,89398.3,37172.01,10063.4,123.51,1,2,0,1,116,0
5520,3132,-1,0,3,1,1,2,133348.14,57004.69,5542.14,30.25,1,2,1,0,36,0
9408,1206,21,0,0,1,0,0,139276.53,43535.73,5228.8,208.34,3,7,0,0,32,1
1913,473,-1,1,2,2,0,1,76719.23,38814.64,10564.68,59.76,0,5,0,0,76,0
14212,114,37,1,2,1,0,1,76410.35,56459.62,7333.94,114.96,1,0,0,1,95,0
15395,4413,18,1,2,0,1,3,64230.4,27982.92,4714.81,2174.284,1,3,0,1,53,1
9256,3120,31,0,2,1,1,0,78564.55,24115.93,10446.14,4.66,3,1,0,0,18,1
3786,771,44,0,2,2,1,2,27984.35,16952.99,5372.96,228.93,1,3,2,0,113,0
12602,3819,25,0,2,1,1,1,94197.72,48772.43,4175.28,250.07,1,7,1,1,57,1
15389,960,35,0,2,0,1,4,136278.7,47878.008,9106.34,130.296,2,0,1,0,21,0
15278,2146,39,1,2,0,1,2,47215.0,14187.064,3580.65,63.34,1,4,0,0,105,0
13715,560,37,0,2,1,1,3,58684.67,21879.55,5231.44,41.0,1,7,0,0,9,0
14188,3861,43,0,3,0,0,3,36936.13,15818.24,2059.02,865.69,3,7,1,0,55,1
8345,4969,54,0,2,0,0,3,49312.96,25656.94,9421.04,195.82,2,5,2,0,11,0
14080,1582,41,0,0,2,0,4,99317.32,52395.45,5466.14,227.92,1,1,0,1,80,0
2161,4367,24,1,2,0,2,2,38338.7,24746.36,6246.9,153.28,2,3,2,0,40,0
3008,3667,45,1,1,0,1,2,98318.33,30198.87,11139.38,1348.71,1,5,1,0,107,0
1105,3987,48,1,0,1,0,0,52835.82,37738.45,3510.32,53.73,1,5,1,0,19,0
15160,1709,44,0,2,1,1,2,28119.54,8598.908,2058.34,25.008,3,2,0,0,20,1
692,3210,42,0,2,1,1,1,47217.99,35518.66,1878.42,877.89,2,2,1,1,70,0
16093,3594,35,0,0,0,3,2,119665.47,54320.872,768.24,196.124,3,5,0,0,101,0
4956,2561,-1,1,0,1,0,4,83058.86,28091.27,23288.18,20.88,0,7,1,1,105,0
8307,2642,43,1,3,0,0,0,69216.37,38984.44,9698.64,411.82,1,7,2,1,95,0
17773,1518,55,0,2,2,0,2,66676.68,47213.476,6405.97,449.772,1,5,2,0,51,0
4369,4025,50,1,2,0,0,1,73368.22,25864.8,1453.8,1582.76,3,7,1,1,70,1
2765,3871,25,0,2,0,0,2,33628.78,19020.93,3059.42,33.49,1,4,0,0,76,0
3929,4928,41,0,0,0,1,1,74666.79,36730.46,6268.88,19.68,2,3,1,1,16,1
15683,1253,20,1,2,0,0,0,57500.19,42009.536,2258.17,424.988,1,2,2,0,80,0
11622,1034,-1,2,2,2,1,0,28983.41,18901.68,1307.14,66.61,3,2,1,0,52,1
3696,157,36,1,3,0,2,3,137933.83,88801.01,44152.2,14.36,1,1,1,1,3,1
7778,1996,29,0,0,0,1,4,36126.92,13347.86,2364.58,144.84,3,7,0,0,87,1
14858,4389,36,0,0,2,0,2,40089.83,12410.688,3269.72,63.136,3,1,0,1,108,1
628,4092,45,0,0,3,1,0,46781.11,34761.16,1916.9,42.24,1,0,0,0,85,0
2451,29,-1,1,0,1,2,1,29455.11,16195.43,2469.54,689.37,2,5,2,0,106,0
14681,996,46,1,2,0,1,1,34875.13,13094.284,1296.44,648.22,1,7,0,1,90,0
12098,3356,35,0,2,2,1,1,27561.04,21806.88,2537.98,19.95,1,4,2,1,98,1
3824,4286,32,1,0,0,1,1,65245.18,33227.95,2426.5,78.67,3,5,0,0,22,0
4422,2437,37,2,2,3,1,2,110996.81,77230.55,4112.92,60.49,1,1,0,0,23,1
10844,4988,32,0,0,0,1,3,26484.2,17204.07,456.3,49.0,3,1,0,0,80,1
18244,1882,37,0,3,0,0,3,124191.47,98565.276,936.59,64.116,1,1,0,0,54,0
3743,3921,36,0,3,0,1,0,141626.38,98175.33,11060.22,644.98,3,6,0,0,45,1
2176,4776,18,0,3,1,0,2,80741.0,35068.42,5628.06,185.61,2,0,2,0,3,0
13810,4189,42,1,1,1,1,0,158348.19,54305.61,625.22,461.07,3,6,0,0,63,1
6689,648,26,0,0,0,1,0,99995.4,62466.98,1955.32,152.25,2,4,1,0,5,0
8858,667,31,1,0,1,1,4,43781.93,15599.72,2355.86,989.57,1,3,1,0,56,1
3318,4276,32,0,1,0,1,3,51427.27,15534.93,1026.56,227.25,1,1,2,0,93,0
14926,684,31,0,2,3,1,1,104766.87,47229.024,28697.59,8.004,0,1,2,0,88,0
9653,1147,38,0,0,0,1,1,85548.26,65156.28,15754.62,112.07,1,0,2,1,35,0
7432,1893,44,1,0,2,0,0,39958.79,29785.11,744.3,264.61,3,7,1,1,70,1
2787,595,48,1,2,0,1,3,43234.7,30002.96,686.36,274.54,2,7,1,1,64,0
12297,4389,36,0,0,2,0,2,40089.83,12460.53,3335.12,41.82,3,7,2,1,108,1
1196,2948,36,0,0,0,0,3,71896.5,24677.85,6064.38,159.92,3,2,1,0,31,1
1676,4098,36,1,2,1,0,1,63845.91,46904.17,3922.46,1015.71,0,5,0,0,52,0
3947,2219,18,1,1,1,1,4,127098.4,51727.75,12256.68,434.44,2,2,0,0,72,0
7618,253,35,0,0,2,1,2,103783.45,53668.29,5273.24,56.02,1,5,1,0,11,0
4444,1187,19,1,2,1,1,4,79949.49,63951.24,16300.94,633.98,1,2,0,0,91,1
11128,4440,18,1,2,1,1,0,100241.2,78036.45,3366.78,41.15,1,1,2,0,52,0
10852,2623,42,0,1,2,0,0,65902.34,23207.67,6303.58,162.87,2,2,0,0,6,0
16363,596,50,0,2,2,1,3,139983.93,98284.164,9335.08,1001.832,1,4,0,0,90,1
5722,4557,47,1,2,2,1,4,67497.44,44175.67,17806.14,27.07,1,6,1,1,56,0
16012,1366,26,1,3,0,1,2,64362.33,22266.816,283.95,271.34,1,0,1,0,12,0
10695,3581,36,0,2,1,0,3,41476.62,29589.98,4842.86,5.46,3,1,0,1,46,1
3638,652,45,1,1,0,1,4,72363.96,28885.92,816.74,262.28,3,0,0,0,31,1
2369,1487,29,1,2,1,0,2,91072.35,61793.01,14903.54,52.91,3,5,0,0,107,0
4967,868,18,0,2,3,0,0,152653.45,89059.57,7750.46,109.67,1,2,0,0,85,0
18084,958,51,1,1,1,1,1,76101.24,45275.072,16605.41,311.964,0,0,0,0,38,0
2217,4265,47,0,0,1,3,4,43165.82,23237.73,1447.12,453.67,2,2,0,1,87,0
18186,4390,34,1,2,0,1,3,80552.54,46827.34,4049.67,75.172,3,7,0,0,90,1
8148,524,54,0,2,1,1,2,72739.34,35162.02,17189.84,26.3,0,7,0,0,68,0
10410,508,24,1,0,0,0,2,88530.02,37557.25,8094.58,85.53,1,7,0,1,42,0
3326,1582,41,0,0,2,0,4,99317.32,52395.45,5466.14,111.85,1,4,0,1,80,0
15246,4455,47,1,2,1,0,1,111895.83,37521.432,11510.56,458.484,1,5,1,1,92,0
3583,3836,18,0,1,0,1,4,63879.25,34651.82,3176.36,220.29,2,4,0,0,23,0
18090,4756,36,1,2,1,1,1,94556.36,50353.588,12259.14,20.068,3,2,2,0,27,1
18131,2623,42,0,1,2,0,0,65902.34,23114.84,6179.99,127.16,3,4,0,0,6,1
3619,409,35,0,3,0,0,3,48890.28,32383.31,7366.52,47.35,0,6,2,0,100,0
6217,2210,21,2,2,0,1,2,55242.08,18470.39,3565.22,319.95,2,3,2,0,72,0
2468,641,43,0,2,2,1,0,122816.7,70504.56,34075.66,311.59,1,7,1,1,65,0
12424,4561,36,1,1,1,0,2,28772.9,13479.47,1735.86,102.29,0,7,0,1,1,1
11307,2061,-1,0,0,0,0,0,69568.14,39083.83,8223.58,221.23,1,0,0,1,56,1
8277,4630,-1,0,2,1,3,3,65984.8,26778.14,11348.34,21.97,3,5,2,1,88,0
16875,601,39,0,2,0,0,3,79199.42,28672.14,6262.9,56.872,0,7,0,1,79,0
5973,2134,18,0,2,0,0,3,74473.11,39198.32,14230.08,76.48,3,3,1,0,97,1
10993,2067,35,0,2,1,0,4,57535.97,23631.03,346.34,22.12,1,5,0,1,87,0
11863,3256,42,0,1,0,0,0,38741.39,18597.16,3278.84,82.18,1,2,0,0,66,0
3667,2396,28,1,2,1,1,3,81288.29,24546.3,2600.92,1018.07,1,7,0,0,25,0
12474,484,39,1,0,1,1,3,47198.77,14382.46,4754.24,191.69,0,0,0,1,36,0
5158,1859,43,1,0,1,0,4,35519.95,19109.67,1494.56,202.9,0,0,1,1,60,0
7594,3885,-1,0,0,1,1,3,32102.99,24497.92,113.5,25.03,1,7,2,0,90,0
6976,1608,31,0,2,1,1,4,71648.7,27909.22,6740.02,51.0,2,5,0,1,87,0
17543,3137,45,1,2,0,0,4,72011.72,25786.172,21407.81,484.244,1,0,0,0,63,0
12782,2917,35,1,1,0,0,3,94100.04,44736.96,3037.96,78.53,3,2,0,0,59,1
10211,1914,21,0,0,0,1,4,68958.47,49669.25,13394.6,316.0,1,2,0,1,119,0
3423,802,32,1,2,2,1,2,69370.61,31347.33,19011.88,25.47,1,3,1,0,20,0
10717,1201,31,0,0,3,1,0,54457.33,40710.53,3485.04,215.65,3,0,1,0,61,1
8199,4427,42,1,3,0,0,1,40775.05,31671.72,1976.94,260.57,2,6,0,0,73,0
2409,2848,-1,1,2,0,1,1,91922.39,31664.66,1562.24,456.05,1,7,0,1,100,0
3212,3164,36,1,0,1,0,2,68362.67,48349.67,3442.28,85.01,3,4,2,1,1,1
16970,1843,31,0,2,0,1,3,43122.82,29525.424,781.96,1033.24,1,4,1,1,11,0
5366,3767,21,1,2,3,2,0,77885.72,54289.48,6264.2,86.37,1,4,1,0,40,1
15280,4836,20,0,3,1,1,0,139212.98,70877.232,5747.55,508.444,1,3,0,0,59,0
6593,1557,29,0,3,1,0,0,43513.26,18501.39,983.82,212.53,2,7,1,0,23,1
2895,1692,-1,1,2,0,1,0,97658.96,55008.56,8477.04,384.88,1,6,1,0,107,0
17153,3105,28,0,0,0,0,0,58620.18,37786.22,8323.06,569.448,1,3,2,1,1,0
14122,1396,26,0,0,1,0,0,79171.96,49640.11,2110.88,59.58,0,0,0,0,57,0
12906,3736,42,2,2,0,1,4,56416.72,19728.67,5600.72,12.31,3,3,1,0,119,1
1296,4450,28,1,2,2,0,1,32393.09,15364.34,3059.02,708.4,2,7,0,0,116,0
11617,1592,43,0,0,2,1,2,42168.51,32426.04,2408.18,10.7,1,1,0,0,119,0
14460,1223,36,1,2,2,2,1,87804.4,33615.65,1876.38,145.48,3,0,0,1,50,1
3642,4953,41,1,0,0,1,2,48222.2,33924.54,3879.7,42.36,1,4,0,0,4,1
15231,1303,33,2,1,0,0,0,124620.76,37664.548,26257.8,387.608,2,3,0,1,47,0
15138,3085,27,0,0,0,0,2,40705.15,24380.508,6772.98,174.956,2,7,1,0,65,0
16798,1030,32,0,0,2,0,0,51802.34,35633.684,3282.9,127.732,1,6,0,1,82,0
9475,2478,33,1,2,1,0,4,74235.66,33304.59,7075.22,202.65,0,0,1,0,97,0
13701,2685,26,1,3,0,1,2,148736.96,91469.96,9805.6,1469.39,0,7,0,0,83,1
17694,3722,25,1,1,0,1,1,42112.36,27761.796,1401.97,39.348,2,5,0,0,77,0
10193,777,32,1,2,0,1,4,26082.42,16191.82,2230.34,209.5,3,3,1,0,95,1
17017,2231,42,0,2,0,2,3,56205.54,18619.184,4147.89,109.86,1,1,1,0,17,0
9061,749,38,1,0,2,3,2,75094.48,39432.35,3997.84,21.49,2,3,0,0,47,0
18006,1753,33,0,2,1,1,0,92375.69,53741.88,12273.19,964.636,2,1,1,1,103,1
17840,2557,23,0,3,1,2,3,134284.48,102438.908,3845.3,137.308,3,2,0,0,80,1
13912,4273,31,1,0,1,0,0,138133.68,85360.65,7451.46,148.28,1,1,0,0,101,0
8548,495,29,1,2,3,3,1,53320.51,18175.18,4760.9,3932.79,2,0,0,0,117,1
18199,4794,30,1,0,0,1,1,67002.8,28640.976,2461.12,12.896,2,4,0,0,100,1
5451,2175,43,1,3,3,3,4,20721.63,12591.82,481.48,612.23,0,4,0,0,30,0
7160,236,35,0,2,2,1,3,44453.1,27893.97,5304.1,54.22,1,3,1,0,28,0
10685,1064,-1,0,2,1,1,4,99461.55,41077.43,1016.3,72.42,2,4,0,0,11,0
7866,4936,35,0,2,1,0,1,122029.51,40809.04,6484.96,248.82,1,2,0,1,100,0
14143,374,-1,1,2,0,1,3,77952.03,35736.16,7425.02,296.67,1,0,0,0,33,1
2743,423,33,0,0,3,1,1,57915.5,34410.23,547.02,475.46,3,5,1,1,26,0
9467,3146,23,0,0,1,0,0,64663.28,43976.98,2690.02,71.91,0,6,0,0,50,0
10082,2891,39,0,0,1,1,1,40347.33,17765.4,5209.88,79.29,1,6,0,1,22,1
12867,4815,24,0,2,1,0,4,40607.91,21417.66,1698.74,664.28,1,2,1,0,118,0
15060,482,41,1,2,1,1,4,86318.21,58361.376,24721.18,2643.652,3,3,2,1,34,1
9797,3312,-1,1,2,2,2,3,64470.2,50246.43,12154.54,53.7,1,0,1,0,37,0
11755,4964,18,0,0,1,0,3,76043.03,30909.95,3695.62,44.28,3,0,0,0,105,1
13979,1084,25,1,2,1,2,1,125783.15,82511.06,9838.62,41.88,1,4,2,0,49,0
4958,272,31,0,1,0,0,2,54887.73,16740.33,5205.78,20.56,3,2,0,0,101,1
9738,3024,30,1,2,2,0,3,42866.74,30118.98,418.98,162.07,1,1,0,0,114,0
14385,4755,31,0,0,2,1,1,60450.77,28269.4,5037.12,102.47,1,5,0,1,115,0
