TransactionNumber,UserID,Age,Gender,Occupation,EducationLevel,MaritalStatus,NumDependents,MerchantID,TransactionType,TransactionLocation,DeviceType,Latitude,Longitude,Terrorism,UserTenure,txn_month,txn_day,email_domain,Income_y,Expenditure_y,GiftsTransaction_y,IsFraud
11406,347,34,1,3,1,3,2,2,3,1,0,-20.917574,142.702789,1,27,11,25,4,84020.94,67181.51,6946.12,0
5884,3441,-1,0,3,3,2,3,0,0,5,0,-37.0201,144.9646,1,107,3,20,2,66432.94,28305.69,5773.02,1
2341,1124,34,1,3,0,0,3,4,1,0,0,-41.640079,146.315918,1,6,9,7,2,39713.05,15306.17,3646.36,1
11744,3915,40,1,0,0,2,3,6,0,1,0,-20.917574,142.702789,1,99,10,2,2,80982.34,37569.59,4514.34,1
16752,477,47,0,0,2,2,4,0,0,3,0,51.88083,5.28889,1,104,11,14,2,45828.04,30341.976,4128.57,0
14620,247,-1,0,3,2,2,0,2,2,5,1,-37.0201,144.9646,1,107,8,19,0,43696.4,22895.95,3964.96,1
13040,2901,-1,0,1,1,2,4,6,3,6,1,-19.491411,132.550964,0,86,3,7,2,130753.42,66020.21,2727.0,1
627,1996,29,1,1,0,3,4,6,2,0,1,-37.0201,144.9646,1,87,5,25,1,36126.92,13347.86,2364.58,1
13777,3850,27,1,1,0,3,0,4,3,3,0,-20.917574,142.702789,1,58,12,23,2,37081.09,21667.16,713.96,0
12436,591,33,0,3,1,3,4,6,1,7,2,-31.840233,145.612793,1,20,3,4,2,149695.85,110277.44,29730.76,1
7545,4514,-1,0,1,1,3,3,2,2,2,0,-37.0201,144.9646,1,6,12,22,3,63578.15,48035.85,466.46,1
15143,4098,36,0,3,1,2,1,2,0,5,0,-20.917574,142.702789,1,52,1,1,2,63845.91,46716.552,3845.55,0
4765,3873,-1,0,3,1,3,1,4,1,5,0,-31.840233,145.612793,1,53,10,28,4,113523.71,69829.28,4992.6,0
9793,4547,32,1,1,0,3,4,1,3,4,0,-20.917574,142.702789,1,16,7,24,4,77539.58,47222.95,6935.02,0
3672,2240,-1,0,1,0,3,1,1,3,5,2,-31.840233,145.612793,1,69,1,10,2,48501.82,21714.07,4203.84,1
16849,3564,37,0,3,2,3,4,3,1,5,0,-20.917574,142.702789,1,23,12,6,0,45696.93,27572.416,6909.65,0
128,1222,28,1,2,0,2,3,0,2,2,0,-20.917574,142.702789,1,24,9,11,3,72933.96,41756.06,15892.94,1
16398,2554,33,1,3,1,2,3,0,3,7,1,-37.0201,144.9646,1,25,12,17,4,29990.44,17642.008,2462.62,0
14265,471,58,1,1,1,2,1,1,0,0,1,-20.917574,142.702789,1,23,7,22,4,27013.74,19885.29,2395.98,0
17079,419,29,1,3,1,3,0,7,1,2,1,-31.840233,145.612793,1,82,9,27,2,60338.81,25098.364,1070.61,0
4182,4238,47,1,1,2,2,4,2,2,1,2,-37.0201,144.9646,1,36,12,10,5,115622.02,51417.79,4735.54,1
7299,4369,42,0,3,1,3,1,6,2,3,0,-31.840233,145.612793,1,72,3,11,4,39026.64,19354.82,871.76,0
12427,3517,-1,1,3,1,2,4,6,0,4,1,-31.840233,145.612793,0,49,8,17,5,30625.09,23056.74,1255.6,0
6995,2313,47,0,3,1,2,4,0,2,3,1,-37.0201,144.9646,0,60,9,25,2,139882.98,109378.69,18915.82,0
14680,4290,42,1,0,1,3,4,7,0,0,1,-31.840233,145.612793,1,105,5,31,5,62788.21,37315.46,5601.73,0
2398,2876,47,0,1,0,2,0,4,2,2,0,-31.840233,145.612793,0,78,10,9,2,126988.79,55121.82,11930.44,1
6305,4184,28,0,3,1,2,4,1,1,0,2,-37.0201,144.9646,1,97,12,27,5,36817.71,24461.8,2917.28,0
14741,1875,18,2,1,1,2,2,3,3,2,1,-20.917574,142.702789,1,99,10,10,0,57057.41,24055.52,5541.61,0
12392,181,18,0,0,1,3,0,7,3,0,1,-37.0201,144.9646,1,5,1,14,2,93609.29,39325.73,4913.66,0
12747,2920,-1,1,1,0,2,4,6,3,1,0,-19.491411,132.550964,1,7,2,8,4,60533.82,23263.38,7208.76,1
1186,3668,33,0,0,0,2,3,1,0,1,0,-31.840233,145.612793,0,51,11,9,2,42159.39,24274.57,3064.36,0
14416,4129,40,0,1,2,3,4,4,3,3,1,-20.917574,142.702789,1,59,12,22,4,53306.06,38431.7,4874.48,0
10703,911,40,1,3,3,3,2,7,3,2,0,-20.917574,142.702789,1,22,5,20,4,75403.33,46144.39,1330.02,0
3354,1474,44,1,3,1,2,0,2,3,6,0,-30.000233,136.209152,1,47,9,9,2,28827.18,18304.68,1509.52,1
10169,2423,27,0,1,0,2,4,4,3,5,1,-25.042261,117.793221,1,61,7,19,4,80995.55,64348.17,742.12,0
5314,3632,25,0,0,0,2,3,0,0,4,0,-37.0201,144.9646,1,110,2,4,4,64488.68,21813.53,5489.06,0
9220,1292,41,1,3,1,3,3,4,1,3,0,-37.0201,144.9646,0,56,4,15,4,57499.08,31535.53,15584.46,0
4247,4970,68,0,0,1,2,3,6,0,4,2,-31.840233,145.612793,0,22,3,19,1,32244.59,19033.58,2639.14,1
17888,2627,29,2,1,1,3,2,5,3,2,0,-25.042261,117.793221,1,31,7,22,5,75746.28,32776.924,4263.81,1
11273,1664,35,0,1,3,1,1,3,0,1,1,-37.0201,144.9646,0,88,12,1,3,52363.08,20802.94,3301.6,0
9107,1845,51,0,1,2,2,4,5,3,5,0,-31.840233,145.612793,1,36,5,23,4,34229.18,22457.46,1617.4,1
9497,1615,36,1,3,0,2,1,4,2,7,1,-37.0201,144.9646,1,15,10,25,2,58728.47,29341.99,4454.92,1
1096,4452,-1,1,1,0,3,1,2,0,3,0,-37.0201,144.9646,1,73,9,23,4,129870.43,41890.31,31937.46,0
11241,738,27,0,3,0,2,1,4,2,5,2,-31.840233,145.612793,1,63,12,4,5,37140.15,27664.81,990.46,1
6653,2612,21,1,0,1,2,0,5,3,7,0,-20.917574,142.702789,1,94,7,28,1,63961.86,41734.8,4604.58,0
11159,2735,39,0,1,1,2,4,1,3,7,0,-31.840233,145.612793,0,118,5,14,2,68857.24,23116.02,11761.46,0
1273,1311,18,0,3,0,2,1,4,0,0,1,-25.042261,117.793221,1,4,6,26,5,40481.27,14445.14,4052.46,0
5698,2828,32,0,2,0,3,4,7,0,3,0,-31.840233,145.612793,1,1,4,23,2,63523.4,21308.7,4631.42,0
15693,694,22,1,1,1,3,0,6,3,0,2,-31.840233,145.612793,1,24,10,27,5,98589.04,71972.472,3231.67,1
8728,1057,44,1,1,0,3,3,2,3,3,0,-37.0201,144.9646,1,66,10,15,2,30985.67,12315.94,1329.86,0
10988,1334,33,1,0,0,2,4,4,0,3,1,-37.0201,144.9646,0,61,10,30,2,98305.62,77604.89,353.84,0
6797,2521,40,0,1,0,1,1,6,3,6,0,-31.840233,145.612793,0,72,3,17,4,72463.09,53323.11,2853.5,1
9590,3261,43,0,0,3,3,3,0,3,0,0,-20.917574,142.702789,1,14,6,23,1,34730.01,10993.66,99.36,1
6615,3624,38,0,3,1,2,4,2,3,1,1,-20.917574,142.702789,1,9,4,26,2,134449.36,43085.52,3164.22,0
3358,1264,39,0,1,0,3,1,5,3,7,1,-31.840233,145.612793,0,82,7,25,4,59466.55,34260.04,615.34,0
7755,1775,24,1,3,0,3,0,5,3,5,0,-37.0201,144.9646,1,6,12,20,4,146753.93,113628.82,14519.92,0
183,1762,41,2,2,1,2,3,2,2,4,0,-41.640079,146.315918,1,43,10,18,1,82434.85,29528.82,179.94,1
14452,2537,-1,0,3,1,3,0,0,3,4,0,-37.0201,144.9646,1,47,9,25,0,40059.82,14539.72,1780.8,0
14028,2723,18,0,3,3,3,0,5,0,2,2,-25.042261,117.793221,1,16,1,7,0,127294.87,43131.62,6580.38,0
14539,3442,18,1,1,0,2,1,1,3,7,1,-20.917574,142.702789,1,24,9,22,2,27844.11,8719.21,1073.48,1
16257,3060,20,1,3,2,2,0,1,1,1,0,-31.840233,145.612793,0,97,8,23,2,69913.03,52915.928,4868.25,0
17293,3361,19,1,1,0,3,2,6,1,3,1,-37.0201,144.9646,1,67,2,26,2,60216.54,44311.004,2508.48,0
15523,4573,38,1,3,2,2,2,3,3,6,1,-37.0201,144.9646,1,105,5,19,5,72440.43,28549.392,10551.94,1
6513,1620,40,0,3,1,3,2,7,3,2,2,-31.840233,145.612793,0,81,8,13,2,25500.39,17203.63,1728.34,0
4567,1109,34,0,1,2,2,3,0,3,2,0,-31.840233,145.612793,1,65,6,11,1,55840.02,30592.81,1848.56,0
6603,1844,42,1,3,0,2,2,0,0,3,0,-37.0201,144.9646,1,39,7,17,1,77245.27,43530.98,6922.48,0
10686,3863,31,2,1,0,3,0,5,3,1,1,-35.473469,149.012375,1,1,12,27,2,97366.53,31329.07,7917.32,1
10848,1836,-1,2,1,1,0,3,4,1,3,0,-37.0201,144.9646,1,46,4,16,0,39009.01,29475.54,3202.28,0
16697,1035,26,1,3,1,2,2,3,3,6,1,-37.0201,144.9646,1,72,6,26,2,91774.65,29243.696,3574.02,0
15387,3982,43,2,1,0,3,0,2,2,3,0,-37.0201,144.9646,1,31,3,19,2,124650.48,62262.728,7592.24,0
1961,861,27,0,3,1,3,2,5,0,7,0,-20.917574,142.702789,0,16,12,16,0,78089.12,58034.24,7013.2,0
4992,143,44,0,1,2,0,0,5,1,2,0,-20.917574,142.702789,1,75,11,20,2,126426.22,68446.98,232.42,0
4891,3336,31,0,3,0,2,0,5,2,7,0,-37.0201,144.9646,0,18,2,17,3,93197.13,68415.46,6608.68,1
8039,425,18,1,3,1,3,4,0,3,5,0,-31.840233,145.612793,1,5,6,8,2,53906.64,37511.25,10076.24,0
5869,1953,33,0,1,1,2,3,1,0,0,2,-31.840233,145.612793,1,117,10,15,2,99431.84,79034.54,1661.66,0
9570,3919,64,0,0,0,2,1,5,1,3,1,-20.917574,142.702789,1,18,7,19,4,50238.62,15645.18,5673.82,0
5305,2111,-1,0,3,0,3,1,4,2,0,0,-30.000233,136.209152,1,98,6,2,4,78584.98,45963.66,128.76,1
6226,1436,27,1,3,0,2,0,2,3,4,1,-20.917574,142.702789,1,13,6,18,5,114575.88,34483.75,11050.38,1
15456,4468,30,0,3,1,3,1,0,3,4,0,-37.0201,144.9646,1,51,10,26,4,143566.54,103370.288,29834.8,1
10939,2655,39,0,0,0,2,4,1,3,6,0,-20.917574,142.702789,1,77,8,4,0,42711.71,32855.34,4463.22,0
14560,2073,34,1,3,2,3,3,2,3,2,1,-20.917574,142.702789,1,74,8,21,2,55109.02,34195.9,2931.24,1
1251,4531,-1,0,1,1,2,3,2,3,5,1,-20.917574,142.702789,1,6,11,14,5,81636.5,26924.54,5420.34,0
3176,1754,-1,0,2,2,3,3,0,3,4,0,-20.917574,142.702789,1,33,4,11,2,90066.89,63724.72,4497.84,0
3359,2908,29,1,3,2,3,0,4,3,4,0,-20.917574,142.702789,1,80,5,19,2,48514.74,18615.11,444.44,1
14130,1794,-1,1,1,0,3,4,4,3,3,1,-20.917574,142.702789,1,64,11,18,3,71753.44,51918.74,4529.9,0
13180,462,33,1,1,0,2,4,3,3,6,1,-31.840233,145.612793,1,35,1,17,0,127411.49,76032.15,11904.0,0
15903,2064,24,1,1,0,3,1,5,2,7,1,-37.0201,144.9646,1,12,12,16,5,91951.88,58159.468,27465.71,1
17012,450,32,1,1,1,1,0,7,3,5,0,-37.0201,144.9646,1,43,2,25,2,41903.7,25132.604,10804.08,1
6320,2996,25,1,1,0,2,0,3,3,5,0,-31.840233,145.612793,1,68,1,2,2,37106.32,13244.31,6427.06,1
11481,2816,26,0,3,1,2,1,2,1,0,0,-37.0201,144.9646,1,2,11,14,4,39414.62,23315.57,3082.76,1
14913,3738,46,1,1,1,2,2,7,3,1,0,-31.840233,145.612793,0,77,6,15,4,111620.93,76097.396,6924.87,0
7411,4300,31,1,3,0,0,1,3,3,3,1,-20.917574,142.702789,0,116,6,27,1,57224.87,22291.56,7532.36,0
7538,1273,28,0,1,0,2,0,4,3,0,0,-31.840233,145.612793,1,17,8,14,4,110221.96,68969.46,9829.36,0
12580,4190,41,0,3,0,3,0,6,3,2,0,-31.840233,145.612793,1,119,10,16,2,61792.78,45666.95,5150.94,1
16199,253,35,1,1,2,3,2,2,1,0,1,-41.640079,146.315918,1,11,3,12,5,103783.45,53453.616,5169.85,0
13977,1907,18,1,3,0,3,0,6,3,4,0,-37.0201,144.9646,0,70,12,13,4,38816.8,23582.61,3793.86,1
12225,1536,45,1,1,1,2,1,4,2,2,0,-31.840233,145.612793,1,12,1,21,2,52555.6,35652.4,337.74,1
1051,3634,38,0,3,0,3,0,7,3,7,0,-30.000233,136.209152,1,70,6,27,4,68411.66,34275.97,2648.02,0
12261,3584,36,0,1,3,2,0,5,3,3,0,-41.640079,146.315918,1,101,12,10,3,73289.28,48640.23,1126.54,0
14425,3212,40,0,3,1,2,2,3,3,7,0,-30.000233,136.209152,1,106,9,21,2,67937.9,53829.3,7092.96,1
9221,2303,-1,0,2,2,2,1,6,0,2,0,-37.0201,144.9646,1,36,6,9,5,138804.27,70992.28,11425.74,0
8464,3639,33,1,1,1,2,1,0,1,3,0,-31.840233,145.612793,0,1,8,21,0,79630.38,32123.34,1965.18,0
10234,619,21,2,3,0,1,3,3,3,2,1,-25.042261,117.793221,1,37,8,17,4,94216.58,43887.51,10728.12,1
4763,3998,33,0,3,2,0,0,3,2,5,0,-20.917574,142.702789,1,93,12,5,5,69266.8,27377.46,3867.54,1
9062,3886,-1,0,1,0,3,0,3,3,6,0,-25.042261,117.793221,1,63,3,16,0,83402.71,37040.81,5023.52,1
1874,3818,50,0,3,2,3,0,5,1,0,0,-31.840233,145.612793,0,90,4,16,5,52861.26,36848.91,4482.28,0
15772,213,55,0,0,0,2,3,0,3,1,0,-30.000233,136.209152,0,96,11,3,1,32747.99,19440.028,3012.82,0
9278,4047,42,0,1,1,2,3,2,3,4,0,-31.840233,144.9646,1,73,12,15,2,29576.11,20117.75,413.9,0
15497,4546,39,1,3,1,3,4,7,1,5,0,-30.000233,136.209152,1,66,6,4,4,80613.72,45751.888,5669.86,1
7282,1561,31,1,1,1,2,3,7,0,1,1,-31.840233,145.612793,1,54,4,21,4,34781.24,11437.52,7769.68,0
11412,826,20,1,3,1,3,0,7,2,2,1,-20.917574,142.702789,1,24,6,16,4,115647.17,53436.6,16967.04,1
9008,3938,28,0,3,1,3,0,7,2,2,2,-31.840233,145.612793,1,118,11,13,2,64829.45,24385.7,1991.88,1
15663,2170,27,0,1,0,1,1,0,0,7,0,-25.042261,117.793221,0,40,12,30,1,113435.81,70883.336,7676.65,0
15186,783,26,0,3,1,2,4,6,2,4,1,-25.042261,117.793221,1,11,11,6,0,80447.95,60371.064,295.19,1
4322,3247,39,2,2,1,3,4,6,3,5,2,-31.840233,145.612793,1,96,10,8,4,112455.52,86773.81,32377.2,0
17630,267,24,0,3,1,2,4,5,3,1,2,-37.0201,144.9646,1,106,12,2,2,41354.41,12521.136,8897.05,0
9448,779,-1,1,3,0,2,1,0,2,6,1,-31.840233,145.612793,0,108,11,2,5,105346.36,70221.62,606.58,1
5831,441,33,0,1,1,1,1,2,0,0,0,-31.840233,145.612793,0,16,10,13,5,44106.15,27271.98,984.1,1
17177,2318,28,2,3,2,2,2,0,0,0,0,-20.917574,142.702789,1,50,12,13,3,50728.86,17347.652,12880.88,1
14362,2920,37,1,1,0,2,4,1,1,2,0,-19.491411,132.550964,1,7,2,8,4,60533.82,23263.38,7208.76,1
13320,4999,45,0,3,1,0,4,0,3,3,0,-30.000233,136.209152,1,4,9,13,0,49177.46,38158.34,4588.7,0
8684,558,31,1,3,0,3,4,4,3,3,0,-37.0201,144.9646,1,82,11,24,2,68318.74,44309.96,86.08,0
15995,449,39,1,0,0,2,3,6,3,3,1,-20.917574,142.702789,1,61,12,27,2,37736.68,25862.028,2441.52,0
12901,4330,35,0,3,1,2,2,0,0,1,0,-20.917574,142.702789,1,106,12,1,2,64459.8,48606.69,7953.6,0
12629,1990,-1,0,1,0,0,4,5,3,0,2,-30.000233,136.209152,0,7,11,28,4,75472.27,31261.05,2442.64,1
4485,1186,40,2,3,0,2,3,2,3,4,2,-37.0201,144.9646,0,108,8,30,5,68372.56,20517.32,29.86,0
15303,3476,26,0,0,1,3,3,1,0,4,1,-31.840233,145.612793,1,105,8,16,2,59420.2,38302.168,5963.69,0
11670,4539,39,0,1,0,3,1,3,0,7,1,-37.0201,144.9646,0,104,10,2,5,38647.72,27335.17,776.34,0
8615,1478,18,0,3,0,3,0,3,3,0,2,-37.0201,144.9646,1,70,8,3,4,96662.05,73486.57,7809.62,0
3924,3408,24,0,0,0,1,3,5,0,7,0,-37.0201,144.9646,1,75,9,24,2,73982.21,44554.93,6380.7,0
9940,3107,36,1,2,1,2,4,5,0,2,0,-31.840233,145.612793,1,59,8,3,5,45502.16,36032.32,605.04,1
17820,905,34,1,1,3,3,0,3,3,7,2,-25.042261,117.793221,0,22,11,3,2,110160.31,72988.652,5499.86,0
17112,1308,23,1,0,1,2,2,6,3,1,0,-31.840233,145.612793,1,115,11,11,2,86165.4,46375.624,11484.34,1
13750,1059,32,2,3,0,1,0,3,3,4,0,-31.840233,145.612793,0,45,12,21,2,26864.15,15621.93,532.8,1
13099,4236,-1,0,1,0,3,1,6,0,7,0,-37.0201,144.9646,0,63,10,17,0,151880.26,100048.06,13049.86,0
15182,3984,32,0,3,2,2,4,0,3,4,1,-20.917574,142.702789,1,8,11,16,2,53705.23,23676.004,1456.55,0
7850,2819,34,1,3,1,3,3,3,3,7,0,-20.917574,142.702789,1,61,6,22,0,76955.0,23468.76,902.36,0
10854,779,39,1,3,0,2,1,1,3,5,1,-31.840233,145.612793,0,108,9,29,5,105346.36,70221.62,606.58,0
12426,4101,36,0,3,1,2,4,5,2,1,0,-37.0201,144.9646,1,113,10,23,2,108418.35,51574.29,6770.32,1
16480,2558,46,1,1,0,3,1,2,0,5,0,-25.042261,117.793221,1,116,12,29,2,95316.16,35630.288,7854.34,0
3113,4652,40,1,3,2,2,2,0,3,5,1,-31.840233,145.612793,1,21,9,7,4,81133.32,33676.83,954.22,0
3303,4831,28,1,3,0,3,3,4,0,0,2,-37.0201,144.9646,1,73,2,6,2,67826.46,26706.2,20375.98,0
9536,4452,27,1,1,0,3,1,4,0,1,0,-37.0201,144.9646,1,73,12,2,4,129870.43,41890.31,31937.46,0
1690,3623,39,0,1,2,1,2,5,3,1,0,-37.0201,144.9646,1,118,11,10,4,99278.39,56081.0,8557.3,1
13195,3321,38,2,3,2,2,0,0,0,2,1,-20.917574,142.702789,1,7,1,2,2,37812.05,26493.44,176.82,1
11143,4418,39,1,3,1,2,1,3,1,2,0,-37.0201,144.9646,0,65,11,10,2,37967.02,16299.74,1272.76,0
5048,1966,-1,2,1,1,3,0,3,2,2,0,-20.917574,142.702789,0,59,8,7,2,115319.88,86861.71,8178.96,1
13821,1300,51,0,3,1,3,3,0,3,3,0,-37.0201,144.9646,0,33,12,25,4,50685.5,27834.43,3159.14,0
3308,2884,66,1,3,0,0,3,7,3,6,2,-37.0201,144.9646,1,23,8,18,1,35583.56,17096.19,2613.96,0
1504,4521,21,0,1,0,3,0,4,3,0,0,-25.042261,117.793221,0,102,11,23,4,73926.37,24708.09,4445.46,0
1806,2244,39,0,0,2,2,0,3,3,6,0,-37.0201,144.9646,1,42,2,17,2,81453.56,62146.94,3360.22,0
3871,1650,50,2,2,0,3,0,6,1,2,2,-20.917574,142.702789,1,44,11,15,5,57022.6,28377.82,602.4,0
13641,4185,38,0,0,2,3,1,5,3,5,0,-30.000233,136.209152,1,52,10,1,2,69424.02,50456.88,713.28,0
3791,385,33,2,1,0,2,2,5,3,0,2,-37.0201,144.9646,0,95,2,9,2,42120.47,27730.53,12307.62,0
2786,4293,-1,1,0,0,3,1,7,0,4,2,-31.840233,145.612793,1,96,12,11,2,85403.23,37395.78,14593.68,1
15893,2111,39,2,3,0,3,1,0,3,1,0,-30.000233,136.209152,1,98,6,2,4,78584.98,45779.804,126.23,0
14292,4647,37,0,3,1,2,1,7,2,7,1,-37.0201,144.9646,1,97,9,5,2,113542.41,78545.95,10496.26,1
1717,2151,-1,0,1,1,3,0,7,3,7,0,-31.840233,145.612793,1,73,12,14,0,54450.33,22780.7,3097.24,0
2696,3716,61,0,3,1,3,4,6,3,5,0,-37.0201,144.9646,1,86,11,30,5,42772.78,18596.24,719.36,0
1848,2392,26,2,3,0,2,1,6,2,4,0,-31.840233,145.612793,0,49,5,14,2,92363.78,66495.5,1534.98,1
4512,2231,42,1,3,0,0,3,2,1,5,0,-31.840233,145.612793,1,17,1,30,0,56205.54,18693.96,4230.84,0
15269,1004,34,1,1,1,2,2,1,0,7,2,-20.917574,142.702789,0,99,3,20,4,99833.99,62567.984,5228.74,1
10623,1457,51,1,3,1,3,3,5,3,0,0,-37.0201,144.9646,1,27,6,13,2,66853.94,22389.37,4247.84,0
12852,1597,40,0,3,2,3,0,4,0,0,0,-37.0201,144.9646,0,67,10,22,3,66595.26,25655.45,11074.0,0
6622,833,18,1,0,1,3,4,6,2,6,0,-31.840233,145.612793,1,38,12,22,2,65095.97,50019.29,4569.88,1
3435,3283,26,0,3,1,2,3,4,0,6,0,-37.0201,144.9646,0,87,12,15,2,107171.06,84044.1,15823.72,0
13899,3549,-1,1,1,2,2,2,6,3,3,1,-31.840233,145.612793,1,80,11,17,2,49673.62,15622.09,7705.88,0
142,2895,25,1,2,3,2,4,4,1,3,0,-20.917574,142.702789,1,98,12,14,0,116287.87,49409.89,4032.48,0
14395,1578,28,0,3,2,2,3,1,3,7,1,-37.0201,144.9646,1,51,8,27,5,49676.06,32977.91,3976.62,0
11175,4074,49,0,3,3,3,0,4,3,3,0,-19.491411,132.550964,1,42,5,25,2,55158.82,27210.96,3302.3,0
6992,521,-1,1,3,1,1,2,3,3,3,0,-37.0201,144.9646,0,52,5,4,2,48379.15,18707.17,2232.22,0
15853,476,27,0,1,1,1,3,7,0,2,0,-31.840233,145.612793,1,54,8,4,4,52003.71,19083.2,3926.35,0
13513,4227,53,0,2,0,2,2,7,1,7,0,-20.917574,142.702789,1,91,5,19,5,104694.74,59058.77,7347.2,0
11601,1241,18,0,3,0,3,0,2,3,0,0,-37.0201,144.9646,1,44,10,22,0,68919.03,40176.27,4785.42,0
1117,452,-1,0,0,0,2,1,2,3,3,0,-37.0201,144.9646,1,84,3,30,0,36271.7,27571.21,696.46,0
1756,1401,49,1,1,1,3,1,2,3,2,1,-31.840233,145.612793,0,99,9,21,5,63730.7,34006.53,446.38,0
497,573,48,0,1,2,3,0,1,0,5,1,-37.0201,144.9646,1,104,3,7,2,39054.98,17514.86,1278.14,0
6751,701,37,1,1,0,2,2,7,0,6,0,-31.840233,145.612793,1,89,11,20,4,49360.09,31663.02,7321.58,0
12300,2942,43,1,2,0,2,3,3,3,1,0,-20.917574,142.702789,1,32,9,27,4,37680.28,26150.08,231.18,0
870,1920,29,0,3,1,2,4,7,1,2,0,-37.0201,144.9646,1,71,10,11,2,69354.29,40232.85,2011.02,0
3357,1741,-1,2,3,0,2,1,5,3,3,1,-19.491411,132.550964,1,58,4,24,3,121859.74,56197.79,5569.36,0
9104,682,36,1,3,0,3,3,1,0,1,0,-30.000233,136.209152,1,88,2,4,5,69653.63,31054.06,1877.12,0
7678,2033,41,1,1,0,3,2,3,1,6,0,-31.840233,145.612793,0,94,9,13,2,50601.21,22105.35,5952.06,0
721,227,25,0,1,1,2,3,4,3,1,1,-31.840233,145.612793,1,97,9,8,2,64690.88,44170.64,11926.46,0
10997,305,25,1,1,0,2,4,3,0,7,1,-20.917574,142.702789,1,62,5,16,5,47348.51,33836.74,3636.96,1
11265,4480,28,1,3,1,3,1,1,0,3,0,-30.000233,136.209152,1,63,10,15,2,40707.9,29861.26,227.3,0
886,1185,49,1,3,2,3,3,0,2,5,0,-19.491411,132.550964,1,52,8,4,0,57978.85,28407.36,8324.78,1
17927,4637,63,0,3,1,3,0,6,2,6,1,-31.840233,145.612793,1,24,2,8,5,35110.81,19680.712,3462.25,1
15080,4777,40,1,1,1,0,3,6,2,6,1,-35.473469,149.012375,1,7,2,26,4,75345.12,34772.144,5217.98,1
16708,3424,51,1,3,0,3,0,3,3,1,1,-25.042261,117.793221,1,16,11,9,4,65283.4,39501.032,2682.18,0
8347,348,37,1,3,1,2,0,3,1,6,0,-19.491411,132.550964,1,62,8,25,2,78057.46,57603.07,12919.98,1
9712,934,44,0,3,1,3,1,2,0,2,1,-31.840233,144.9646,0,97,5,25,4,77543.56,58913.12,14206.98,0
8102,3110,38,1,1,0,2,0,3,3,1,1,-37.0201,144.9646,1,32,4,4,0,19915.11,9197.57,1237.9,1
4876,1491,34,0,1,0,2,3,6,3,5,1,-41.640079,146.315918,1,49,9,21,4,58310.48,44858.18,11680.94,0
10938,4094,21,1,3,1,2,3,1,1,0,0,-31.840233,145.612793,1,65,4,29,1,72740.0,22513.76,9731.64,0
14005,2162,-1,0,1,0,3,2,7,1,1,0,-20.917574,142.702789,1,10,8,17,2,46776.21,31118.19,10185.86,0
16037,4958,42,1,3,0,3,3,1,2,1,1,-20.917574,142.702789,1,23,8,15,0,52958.7,16698.984,2207.67,1
314,2740,26,2,1,1,0,0,7,3,1,1,-31.840233,145.612793,1,21,9,14,2,46400.29,17227.19,909.24,1
16760,3746,45,0,3,3,2,2,7,2,0,0,-25.042261,117.793221,1,41,11,25,1,81413.2,46415.244,5831.13,1
17322,93,20,0,0,2,3,2,4,3,2,1,-31.840233,145.612793,1,14,5,31,2,34325.41,14053.668,5946.76,0
13971,2844,20,0,3,1,3,4,4,3,6,1,-20.917574,142.702789,0,74,11,24,0,84103.14,50757.97,1969.28,1
15350,20,31,0,2,3,2,2,3,3,1,0,-31.840233,145.612793,0,27,5,14,5,80729.97,63608.016,5266.8,0
4204,899,24,1,1,2,3,1,1,2,0,0,-31.840233,145.612793,0,104,5,30,5,50696.0,30589.71,2470.36,1
5850,2037,33,1,0,0,2,3,0,0,7,0,-31.840233,145.612793,1,116,12,19,2,82634.68,63813.65,15465.66,1
6129,1541,39,0,1,3,3,0,0,2,2,0,-37.0201,144.9646,1,20,9,25,2,49343.77,22265.72,3539.56,1
5447,927,26,1,1,1,2,2,0,2,7,1,-37.0201,144.9646,0,76,1,18,2,158381.49,63795.52,1901.46,1
3129,1494,21,1,2,1,0,0,3,3,4,0,-37.0201,144.9646,1,16,11,22,2,69922.31,30159.09,10580.4,0
1996,4870,-1,1,3,0,3,2,3,3,0,0,-37.0201,144.9646,0,59,4,8,0,200354.47,158651.42,1558.0,0
15249,2677,18,0,2,2,2,0,4,0,7,2,-30.000233,136.209152,1,38,2,8,2,60471.5,43635.1,7906.65,0
3968,3724,37,0,3,1,0,4,2,3,1,0,-25.042261,117.793221,0,62,6,5,2,42985.13,14831.33,3986.86,0
14907,3791,27,1,1,1,1,4,1,3,4,0,-31.840233,145.612793,1,29,7,15,2,42410.58,30463.216,1230.53,0
16250,1893,44,0,1,2,2,0,4,0,4,2,-37.0201,144.9646,0,70,10,18,2,39958.79,29665.968,729.71,0
10165,1940,27,0,1,1,3,1,7,3,5,1,-35.473469,149.012375,1,18,6,1,4,107464.04,73991.81,4835.04,1
336,1107,19,1,3,0,2,4,3,2,3,0,-30.000233,136.209152,1,48,12,24,5,56609.6,24550.75,8544.72,0
10956,1562,41,1,1,1,3,3,0,3,6,1,-20.917574,142.702789,1,81,12,30,4,71609.29,52353.69,12759.86,0
16251,4173,33,0,2,0,1,2,3,2,2,0,-31.840233,145.612793,1,47,11,17,4,56388.1,42927.12,454.32,1
16784,3097,53,0,3,0,3,3,3,3,6,0,-20.917574,142.702789,1,48,7,26,2,143069.29,66489.552,17191.44,0
